actor_name,event_time,new_bid,new_budget,new_value,object_id,old_bid,old_budget,old_value
Ant Man,2018-08-20 08:16:04,,,Inactive,23843049037430316,,,Active
黃彥齊,2018-08-20 08:15:56,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-20 06:08:05,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-19 16:00:09,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-19 04:29:05,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-18 16:00:23,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-18 06:37:04,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-17 16:00:16,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-17 09:29:06,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-16 16:00:14,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-16 11:48:06,,,Inactive,23843049037430316,,,Active
黃彥齊,2018-08-16 03:15:09,,1000,,23843053774790316,,100,
Unknown Actor,2018-08-15 16:00:14,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-15 10:21:04,,,Inactive,23843049037430316,,,Active
黃彥齊,2018-08-15 10:20:06,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-15 08:51:05,,,Inactive,23843049037430316,,,Active
黃彥齊,2018-08-15 08:50:16,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-15 04:15:07,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-14 16:00:10,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-14 02:55:06,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-13 16:00:14,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-13 03:17:07,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-12 16:00:14,,,Active,23843049037430316,,,Inactive
Unknown Actor,2018-08-12 02:30:18,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-11 16:00:10,,,Active,23843049037430316,,,Inactive
Unknown Actor,2018-08-11 04:00:11,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-10 16:00:15,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-09 23:56:09,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-09 16:00:24,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-09 04:08:06,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-08 16:00:10,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-08 07:49:05,,,Inactive,23843049037430316,,,Active
黃彥齊,2018-08-08 01:56:44,,100,,23843053774790316,,287,
Unknown Actor,2018-08-07 16:00:16,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-07 03:15:04,,,Inactive,23843049037430316,,,Active
黃彥齊,2018-08-07 01:47:46,4,,,23843049056300316,5,,
黃彥齊,2018-08-07 01:47:46,4,,,23843049061750316,5,,
黃彥齊,2018-08-07 01:47:46,4,,,23843049037890316,5,,
黃彥齊,2018-08-07 01:47:46,4,,,23843049037450316,5,,
黃彥齊,2018-08-07 01:47:46,4,,,23843049049190316,5,,
黃彥齊,2018-08-07 01:47:46,4,,,23843053774790316,5,,
Unknown Actor,2018-08-06 16:00:24,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-06 00:47:06,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-05 16:00:25,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-05 01:50:05,,,Inactive,23843049037430316,,,Active
Unknown Actor,2018-08-04 16:00:17,,,Active,23843049037430316,,,Inactive
Ant Man,2018-08-04 07:56:04,,,Inactive,23843049037430316,,,Active
黃彥齊,2018-08-04 03:40:06,,3000,,23843049037450316,,500,
黃彥齊,2018-08-04 03:40:06,,3000,,23843049056300316,,1000,
黃彥齊,2018-08-04 03:40:06,,3000,,23843049049190316,,1000,
黃彥齊,2018-08-04 03:39:56,,3000,,23843049037890316,,287,
黃彥齊,2018-08-04 03:39:51,,1000,,23843049056300316,,500,
黃彥齊,2018-08-04 03:39:51,,1000,,23843049049190316,,500,
黃彥齊,2018-08-04 03:33:54,,500,,23843049037450316,,287,
黃彥齊,2018-08-04 03:33:52,,500,,23843049049190316,,287,
黃彥齊,2018-08-04 03:33:22,,500,,23843049056300316,,287,
高曼容,2018-08-03 10:02:18,,,Active,23843049037430316,,,Inactive
高曼容,2018-08-03 09:57:57,,,Inactive,23843049037430316,,,Active
高曼容,2018-08-03 09:24:06,,,Active,23843049037430316,,,Inactive
高曼容,2018-08-03 06:04:34,,287,,23843049056300316,,400,
高曼容,2018-08-03 06:04:34,,287,,23843049049190316,,400,
高曼容,2018-08-03 06:04:34,,287,,23843049037890316,,400,
高曼容,2018-08-03 06:04:34,,287,,23843049037450316,,400,
高曼容,2018-08-03 06:04:34,,287,,23843049061750316,,400,
高曼容,2018-08-03 06:04:28,5,,,23843053774790316,,,
高曼容,2018-08-03 04:48:12,,,,23843053769590316,,,
黃彥齊,2018-07-31 08:10:45,5,,,23843049061750316,,,
黃彥齊,2018-07-31 08:10:45,5,,,23843049049190316,,,
黃彥齊,2018-07-31 08:10:45,5,,,23843049037450316,,,
黃彥齊,2018-07-31 08:10:45,5,,,23843049037890316,,,
黃彥齊,2018-07-31 08:10:45,5,,,23843049056300316,,,
高曼容,2018-07-31 02:18:05,,,,23843049037450316,,,
高曼容,2018-07-31 02:18:05,,,,23843049037890316,,,
高曼容,2018-07-31 02:18:05,,,,23843049061750316,,,
高曼容,2018-07-31 02:18:05,,,,23843049049190316,,,
高曼容,2018-07-31 02:18:05,,,,23843049056300316,,,
黃彥齊,2018-07-06 09:51:49,,,Deleted,23843013639980316,,,Inactive
黃彥齊,2018-07-06 08:10:36,,200,,23843013640240316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843013639970316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843013640210316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843013640190316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843013640170316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843013640130316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843013640110316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843013640180316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843016250430316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843013640160316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843016246310316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843013640270316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843013640200316,,1000000,
黃彥齊,2018-07-06 08:10:36,,200,,23843016285900316,,1000000,
高曼容,2018-07-02 10:13:09,7,,,23843016250430316,,,
高曼容,2018-07-02 10:13:09,7,,,23843013640190316,,,
高曼容,2018-07-02 10:13:09,8,,,23843013640270316,,,
高曼容,2018-07-02 10:13:09,,,,23843013640160316,,,
高曼容,2018-07-02 10:13:09,7,,,23843013640130316,,,
高曼容,2018-07-02 10:13:09,,,,23843013640110316,,,
高曼容,2018-07-02 10:13:09,7,,,23843013640240316,,,
高曼容,2018-07-02 10:13:09,,,,23843013640200316,,,
高曼容,2018-07-02 10:13:09,7,,,23843016285900316,,,
高曼容,2018-07-02 10:13:09,,,,23843013640210316,,,
高曼容,2018-07-02 10:13:09,,,,23843016246310316,,,
高曼容,2018-07-02 10:13:09,8,,,23843013640180316,,,
高曼容,2018-06-28 03:09:01,,,Inactive,23842987076190316,,,Active
Ant Man,2018-06-21 16:05:07,,,Active,23842987076190316,,,Inactive
黃彥齊,2018-06-18 16:00:50,,,Inactive,23842983138520316,,,Active
黃彥齊,2018-06-18 16:00:47,,,Inactive,23842987076190316,,,Active
黃彥齊,2018-06-18 15:47:25,,1000000,,23842983138510316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842983138570316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842983138500316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842983138640316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842983138550316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842988103800316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842983138590316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842988103140316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842983138530316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842988158140316,,99999,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842983138580316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842983138700316,,400,
黃彥齊,2018-06-18 15:47:50,,10000000,,23842987076210316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842983138560316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842986932400316,,400,
黃彥齊,2018-06-18 15:47:50,,10000000,,23842987076360316,,5000,
黃彥齊,2018-06-18 15:47:50,,10000000,,23842987076290316,,400,
黃彥齊,2018-06-18 15:47:50,,10000000,,23842987076340316,,400,
黃彥齊,2018-06-18 15:47:50,,10000000,,23842987076370316,,400,
黃彥齊,2018-06-18 15:47:50,,10000000,,23842987076400316,,400,
黃彥齊,2018-06-18 15:47:50,,10000000,,23842987076330316,,400,
黃彥齊,2018-06-18 15:47:50,,10000000,,23842987076390316,,5000,
黃彥齊,2018-06-18 15:47:50,,10000000,,23842987076380316,,99999,
黃彥齊,2018-06-18 15:47:50,,10000000,,23842987076350316,,400,
黃彥齊,2018-06-18 15:47:50,,10000000,,23842987076280316,,400,
黃彥齊,2018-06-18 15:47:25,,1000000,,23842988103500316,,400,
黃彥齊,2018-06-18 15:45:53,,99999,,23842987076380316,,400,
黃彥齊,2018-06-18 15:45:05,,99999,,23842988158140316,,400,
黃彥齊,2018-06-18 15:45:53,70,,,23842987076380316,,,
黃彥齊,2018-06-18 15:45:05,100,,,23842988158140316,9,,
黃彥齊,2018-06-18 15:44:39,,,Active,23842987076190316,,,Inactive
黃彥齊,2018-06-18 15:44:32,,,Inactive,23842987076190316,,,Active
黃彥齊,2018-06-18 15:43:14,,,Active,23842987076190316,,,Inactive
黃彥齊,2018-06-18 15:43:14,,,Active,23842983138520316,,,Inactive
Facebook,2018-06-18 02:30:12,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-17 23:30:20,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-17 16:00:17,,,Active,23842987076190316,,,Inactive
Facebook,2018-06-17 16:00:17,,,Active,23842983138520316,,,Inactive
Facebook,2018-06-17 03:30:12,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-16 23:00:16,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-16 16:00:10,,,Active,23842983138520316,,,Inactive
Facebook,2018-06-16 16:00:10,,,Active,23842987076190316,,,Inactive
黃彥齊,2018-06-16 01:06:43,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-16 01:00:19,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-15 16:00:26,,,Active,23842983138520316,,,Inactive
Facebook,2018-06-15 16:00:26,,,Active,23842987076190316,,,Inactive
黃彥齊,2018-06-15 02:17:58,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-14 16:30:13,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-14 16:00:13,,,Active,23842987076190316,,,Inactive
Facebook,2018-06-14 16:00:13,,,Active,23842983138520316,,,Inactive
黃彥齊,2018-06-14 01:40:51,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-14 00:00:08,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-13 16:00:25,,,Active,23842983138520316,,,Inactive
Facebook,2018-06-13 16:00:25,,,Active,23842987076190316,,,Inactive
黃彥齊,2018-06-13 01:29:50,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-12 23:30:13,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-12 16:00:21,,,Active,23842983138520316,,,Inactive
Facebook,2018-06-12 16:00:21,,,Active,23842987076190316,,,Inactive
Facebook,2018-06-12 05:30:11,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-12 00:30:15,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-11 16:00:09,,,Active,23842983138520316,,,Inactive
Facebook,2018-06-11 16:00:09,,,Active,23842987076190316,,,Inactive
黃彥齊,2018-06-11 02:33:18,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-10 23:00:16,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-10 16:00:16,,,Active,23842983138520316,,,Inactive
Facebook,2018-06-10 16:00:16,,,Active,23842987076190316,,,Inactive
黃彥齊,2018-06-10 02:27:30,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-10 02:00:12,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-09 16:00:13,,,Active,23842987076190316,,,Inactive
Facebook,2018-06-09 16:00:13,,,Active,23842983138520316,,,Inactive
Facebook,2018-06-09 10:30:08,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-09 03:30:12,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-08 16:01:28,,,Active,23842983138520316,,,Inactive
Facebook,2018-06-08 09:31:06,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-07 16:00:12,,,Active,23842987076190316,,,Inactive
Facebook,2018-06-07 16:00:12,,,Active,23842983138520316,,,Inactive
黃彥齊,2018-06-07 06:06:32,,,Inactive,23842987076190316,,,Active
黃彥齊,2018-06-07 06:06:24,,,Active,23842987076190316,,,Inactive
黃彥齊,2018-06-07 06:06:02,,,Inactive,23842987076190316,,,Active
黃彥齊,2018-06-07 06:01:19,,,Active,23842987076190316,,,Inactive
黃彥齊,2018-06-07 06:00:04,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-06 23:03:28,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-06 16:03:11,,,Active,23842983138520316,,,Inactive
Facebook,2018-06-06 16:03:11,,,Active,23842987076190316,,,Inactive
黃彥齊,2018-06-06 03:50:15,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-05 23:32:36,,,Inactive,23842987076190316,,,Active
Facebook,2018-06-05 16:03:12,,,Active,23842987076190316,,,Inactive
Facebook,2018-06-05 16:03:12,,,Active,23842983138520316,,,Inactive
黃彥齊,2018-06-05 07:27:21,,,Inactive,23842983138520316,,,Active
Facebook,2018-06-05 07:13:06,,,Inactive,23842987076190316,,,Active
任天堂,2018-06-05 04:29:45,,5000,,23842987076360316,,400,
任天堂,2018-06-05 04:29:45,,5000,,23842987076390316,,400,
黃彥齊,2018-06-05 04:01:13,9,,,23842988158140316,,,
黃彥齊,2018-06-05 03:31:03,,400,,23842988103140316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842983138560316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842983138550316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842983138500316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842988103500316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842988103800316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842983138530316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842983138570316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842983138640316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842983138590316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842983138510316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842986932400316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842987076380316,,166,
黃彥齊,2018-06-05 03:31:03,,400,,23842983138580316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842987076370316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842988114110316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842987076400316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842987076290316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842987076330316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842987076360316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842987076340316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842987076390316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842987076280316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842987076350316,,166,
黃彥齊,2018-06-05 03:31:38,,400,,23842987076210316,,166,
黃彥齊,2018-06-05 03:30:06,,400,,23842983138700316,,166,
黃彥齊,2018-06-05 03:10:14,12,,,23842988114110316,,,
黃彥齊,2018-06-05 03:01:00,7,,,23842988104080316,,,
黃彥齊,2018-06-05 03:00:09,7,,,23842988103800316,,,
黃彥齊,2018-06-05 02:59:13,7,,,23842988103500316,,,
黃彥齊,2018-06-05 02:58:08,7,,,23842988103140316,,,
黃彥齊,2018-06-04 09:12:00,,,,23842987076290316,,,
黃彥齊,2018-06-04 09:12:00,,,,23842987076400316,,,
黃彥齊,2018-06-04 09:12:00,,,,23842987076330316,,,
黃彥齊,2018-06-04 09:12:00,,,,23842987076390316,,,
黃彥齊,2018-06-04 09:12:00,,,,23842987076340316,,,
黃彥齊,2018-06-04 09:12:00,,,,23842987076360316,,,
黃彥齊,2018-06-04 09:12:00,,,,23842987076280316,,,
黃彥齊,2018-06-04 09:12:00,,,,23842987076350316,,,
黃彥齊,2018-06-04 09:12:00,,,,23842987076370316,,,
黃彥齊,2018-06-04 09:12:00,,,,23842987076210316,,,
黃彥齊,2018-06-04 09:12:00,,,,23842987076380316,,,
黃彥齊,2018-06-04 09:11:00,8,,,23842983138500316,,,
黃彥齊,2018-06-04 09:11:00,8,,,23842983138550316,,,
黃彥齊,2018-06-04 07:15:51,,,,23842983138550316,8,,
黃彥齊,2018-06-04 07:15:51,,,,23842983138570316,8,,
黃彥齊,2018-06-04 07:15:51,,,,23842983138580316,9,,
黃彥齊,2018-06-04 07:15:51,,,,23842983138560316,8,,
黃彥齊,2018-06-04 07:15:51,,,,23842983138500316,8,,
黃彥齊,2018-06-04 07:15:51,,,,23842983138530316,8,,
黃彥齊,2018-06-04 07:15:51,,,,23842983138510316,8,,
黃彥齊,2018-06-04 07:07:28,8,,,23842986932400316,,,
高曼容,2018-06-01 10:30:14,,,Active,23842983138520316,,,Inactive
高曼容,2018-05-31 10:50:43,,166,,23842983138590316,,373,
高曼容,2018-05-31 10:50:43,,166,,23842983138570316,,1500,
高曼容,2018-05-31 10:50:43,,166,,23842983138550316,,1500,
高曼容,2018-05-31 10:50:43,,166,,23842983138500316,,1500,
高曼容,2018-05-31 10:50:43,,166,,23842983138700316,,300,
高曼容,2018-05-31 10:50:43,,166,,23842983138510316,,1500,
高曼容,2018-05-31 10:50:43,,166,,23842983138640316,,373,
高曼容,2018-05-31 10:50:43,,166,,23842983138580316,,1500,
高曼容,2018-05-31 10:48:44,,166,,23842983138530316,,1500,
高曼容,2018-05-31 10:47:39,,166,,23842983138560316,,1500,
高曼容,2018-05-31 09:46:46,6,,,23842983138740316,,,
高曼容,2018-05-31 09:46:46,6,,,23842983138730316,,,
高曼容,2018-05-31 09:46:46,7,,,23842983138680316,,,
高曼容,2018-05-31 09:46:46,8,,,23842983138750316,,,
高曼容,2018-05-31 09:46:46,8,,,23842983138780316,,,
高曼容,2018-05-31 09:46:46,8,,,23842983138710316,,,
高曼容,2018-05-31 09:46:46,7,,,23842983138670316,,,
高曼容,2018-05-31 09:46:46,7,,,23842983138660316,,,
高曼容,2018-05-31 09:46:46,8,,,23842983138760316,,,
高曼容,2018-05-31 09:46:46,8,,,23842983138120316,,,
高曼容,2018-05-31 09:46:46,6,,,23842983138690316,,,
高曼容,2018-05-31 09:46:37,7,,,23842983138630316,,,
高曼容,2018-05-31 09:46:37,7,,,23842983138610316,,,
高曼容,2018-05-31 09:46:46,7,,,23842983138650316,,,
高曼容,2018-05-31 09:46:37,7,,,23842983138590316,,,
高曼容,2018-05-31 09:46:46,7,,,23842983138770316,,,
高曼容,2018-05-31 09:46:37,7,,,23842983138620316,,,
高曼容,2018-05-31 09:46:37,7,,,23842983138600316,,,
高曼容,2018-05-31 09:46:46,6,,,23842983138720316,,,
高曼容,2018-05-31 09:46:37,8,,,23842983138530316,,,
高曼容,2018-05-31 09:46:37,9,,,23842983138580316,,,
高曼容,2018-05-31 09:46:37,8,,,23842983138570316,,,
高曼容,2018-05-31 09:46:37,8,,,23842983138500316,,,
高曼容,2018-05-31 09:46:37,7,,,23842983138640316,,,
高曼容,2018-05-31 09:46:37,8,,,23842983138560316,,,
高曼容,2018-05-31 09:46:37,9,,,23842983138540316,,,
高曼容,2018-05-31 09:46:37,8,,,23842983138510316,,,
高曼容,2018-05-31 09:46:37,,,,23842983138700316,,,
高曼容,2018-05-31 09:46:37,8,,,23842983138550316,,,
高曼容,2018-05-31 09:43:05,,,Deleted,23842983118850316,,,Inactive
高曼容,2018-05-31 09:39:28,,,Inactive,23842957377330316,,,Active
Cindy Huang,2018-05-31 09:24:35,8,,,23842983121790316,,,
Cindy Huang,2018-05-31 09:17:43,8,,,23842983118630316,,,
Cindy Huang,2018-05-31 09:17:50,7,,,23842983118790316,,,
Cindy Huang,2018-05-31 09:17:50,7,,,23842983118770316,,,
Cindy Huang,2018-05-31 09:17:50,6,,,23842983118810316,,,
Cindy Huang,2018-05-31 09:17:43,7,,,23842983118670316,,,
Cindy Huang,2018-05-31 09:17:43,8,,,23842983118610316,,,
Cindy Huang,2018-05-31 09:17:50,7,,,23842983118800316,,,
Cindy Huang,2018-05-31 09:17:43,8,,,23842983118620316,,,
Cindy Huang,2018-05-31 09:17:43,7,,,23842983118690316,,,
Cindy Huang,2018-05-31 09:17:43,8,,,23842983118780316,,,
Cindy Huang,2018-05-31 09:17:43,7,,,23842983118660316,,,
Cindy Huang,2018-05-31 09:17:50,8,,,23842983118720316,,,
Cindy Huang,2018-05-31 09:17:43,6,,,23842983118730316,,,
Cindy Huang,2018-05-31 09:17:50,,,,23842983118750316,,,
Cindy Huang,2018-05-31 09:17:43,7,,,23842983118710316,,,
Cindy Huang,2018-05-31 09:17:43,8,,,23842983118650316,,,
Cindy Huang,2018-05-31 09:17:43,8,,,23842983118570316,,,
Cindy Huang,2018-05-31 09:17:43,8,,,23842983118580316,,,
Cindy Huang,2018-05-31 09:17:43,6,,,23842983118740316,,,
Cindy Huang,2018-05-31 09:17:50,8,,,23842983118840316,,,
Cindy Huang,2018-05-31 09:17:50,7,,,23842983118820316,,,
Cindy Huang,2018-05-31 09:17:43,7,,,23842983118680316,,,
Cindy Huang,2018-05-31 09:17:50,8,,,23842983118560316,,,
Cindy Huang,2018-05-31 09:17:43,7,,,23842983118700316,,,
Cindy Huang,2018-05-31 09:17:43,8,,,23842983118600316,,,
Cindy Huang,2018-05-31 09:17:43,8,,,23842983118590316,,,
Cindy Huang,2018-05-31 09:17:50,6,,,23842983118830316,,,
Cindy Huang,2018-05-31 09:17:43,8,,,23842983118640316,,,
Cindy Huang,2018-05-31 09:17:50,7,,,23842983118760316,,,
陳新慧,2018-05-13 14:19:57,,,Inactive,23842917577560316,,,Active
陳新慧,2018-05-13 14:19:57,,,Inactive,23842959498990316,,,Active
Jaye Lee,2018-05-12 18:31:28,,700,,23842959499420316,,7000,
Jaye Lee,2018-05-12 18:31:28,,700,,23842959499360316,,7000,
Jaye Lee,2018-05-12 18:31:40,,700,,23842959499470316,,7000,
Jaye Lee,2018-05-12 18:31:43,,700,,23842959499410316,,7000,
Jaye Lee,2018-05-12 18:31:43,,700,,23842959499430316,,7000,
Jaye Lee,2018-05-12 18:31:43,,700,,23842959499450316,,7000,
Jaye Lee,2018-05-12 18:31:43,,700,,23842959499440316,,7000,
Jaye Lee,2018-05-12 18:31:43,,700,,23842959499460316,,7000,
Jaye Lee,2018-05-12 18:30:04,8,,,23842959499430316,,,
Jaye Lee,2018-05-12 18:30:04,8,,,23842959499460316,,,
Jaye Lee,2018-05-12 18:30:04,8,,,23842959499410316,,,
Jaye Lee,2018-05-12 18:30:04,8,,,23842959499360316,,,
Jaye Lee,2018-05-12 18:30:04,8,,,23842959499470316,,,
Jaye Lee,2018-05-12 18:30:04,8,,,23842959499440316,,,
Jaye Lee,2018-05-12 18:30:04,8,,,23842959499450316,,,
Jaye Lee,2018-05-12 18:30:04,8,,,23842959499420316,,,
Jaye Lee,2018-05-12 18:21:39,9,,,23842956579450316,8,,
Jaye Lee,2018-05-12 18:20:52,9,,,23842956279360316,8,,
陳新慧,2018-05-11 04:59:59,8,,,23842956579450316,,,
陳新慧,2018-05-11 04:59:59,8,,,23842956566800316,,,
陳新慧,2018-05-11 04:59:59,8,,,23842940987690316,,,
陳新慧,2018-05-11 04:59:59,8,,,23842956561520316,,,
陳新慧,2018-05-11 04:59:59,8,,,23842956280280316,,,
陳新慧,2018-05-11 04:59:59,8,,,23842940987630316,,,
陳新慧,2018-05-11 04:59:59,8,,,23842956279360316,,,
陳新慧,2018-05-11 04:59:59,8,,,23842940987670316,,,
陳新慧,2018-05-11 04:59:59,8,,,23842956281000316,,,
陳新慧,2018-05-11 04:59:59,8,,,23842956282500316,,,
陳新慧,2018-05-11 04:59:59,8,,,23842940987640316,,,
陳新慧,2018-05-11 04:59:59,8,,,23842956276720316,,,
陳新慧,2018-05-11 04:15:28,,,,23842956276720316,8,,
陳新慧,2018-05-11 04:15:28,,,,23842940987640316,8,,
陳新慧,2018-05-11 04:15:28,,,,23842956280280316,8,,
陳新慧,2018-05-11 04:15:28,,,,23842940987630316,8,,
陳新慧,2018-05-11 04:15:28,,,,23842940987690316,8,,
陳新慧,2018-05-11 04:15:28,,,,23842956561520316,8,,
陳新慧,2018-05-11 04:15:28,,,,23842956279360316,8,,
陳新慧,2018-05-11 04:15:28,,,,23842956282500316,8,,
陳新慧,2018-05-11 04:15:28,,,,23842956281000316,8,,
陳新慧,2018-05-11 04:15:28,,,,23842956566800316,8,,
陳新慧,2018-05-11 04:15:28,,,,23842956579450316,8,,
陳新慧,2018-05-11 04:15:28,,,,23842940987670316,8,,
陳新慧,2018-05-11 03:48:46,8,,,23842957377450316,,,
陳新慧,2018-05-11 03:48:46,7,,,23842957377470316,,,
陳新慧,2018-05-11 03:48:46,7,,,23842957376930316,,,
陳新慧,2018-05-11 03:48:46,8,,,23842957377550316,,,
陳新慧,2018-05-11 03:48:46,8,,,23842957377380316,,,
陳新慧,2018-05-11 03:48:46,8,,,23842957377440316,,,
陳新慧,2018-05-11 03:48:46,8,,,23842957377400316,,,
陳新慧,2018-05-11 03:48:46,8,,,23842957377360316,,,
陳新慧,2018-05-11 03:48:46,6,,,23842957377610316,,,
陳新慧,2018-05-11 03:48:46,7,,,23842957377480316,,,
陳新慧,2018-05-11 03:48:46,8,,,23842957377390316,,,
陳新慧,2018-05-11 03:48:46,6,,,23842957377530316,,,
陳新慧,2018-05-11 03:48:46,7,,,23842957377510316,,,
陳新慧,2018-05-11 03:48:46,8,,,23842957377340316,,,
陳新慧,2018-05-11 03:48:46,7,,,23842957377580316,,,
陳新慧,2018-05-11 03:48:46,7,,,23842957377570316,,,
陳新慧,2018-05-11 03:48:46,7,,,23842957377460316,,,
陳新慧,2018-05-11 03:48:46,8,,,23842957377420316,,,
陳新慧,2018-05-11 03:48:46,8,,,23842957377430316,,,
陳新慧,2018-05-11 03:48:46,6,,,23842957377500316,,,
陳新慧,2018-05-11 03:48:46,7,,,23842957377560316,,,
陳新慧,2018-05-11 03:48:46,6,,,23842957377590316,,,
陳新慧,2018-05-11 03:48:46,,,,23842957377520316,,,
陳新慧,2018-05-11 03:48:46,7,,,23842957377490316,,,
陳新慧,2018-05-11 03:48:46,7,,,23842957377540316,,,
陳新慧,2018-05-11 03:48:46,8,,,23842957377350316,,,
陳新慧,2018-05-11 03:48:46,7,,,23842957377600316,,,
